Year;Month;Day;Death;Tmax;Tmin
1998;2;26;106;5.75862069;-0.982758621
1998;2;27;105;5.134482759;-3.227586207
1998;2;28;108;6.224137931;-0.613793103
1998;3;1;109;4.165517241;0.210344828
1998;3;2;108;6.337931034;0.934482759
1998;3;3;89;2.162068966;-0.744827586
1998;3;4;93;2.686206897;-1.882758621
1998;3;5;101;2.562068966;-2.213793103
1998;3;6;93;3.65862069;-5.5
1998;3;7;90;1.648275862;-7.024137931
1998;3;8;86;3.110344828;-8.924137931
1998;3;9;95;6.086206897;0.531034483
1998;3;10;86;1.221428571;-10.04642857
1998;3;11;90;-9.810714286;-15.58571429
1998;3;12;96;-11.32142857;-17.31071429
1998;3;13;87;-2.114285714;-20.92857143
1998;3;14;89;-0.053571429;-5.971428571
1998;3;15;76;-0.496428571;-5.35
1998;3;16;97;-1.057142857;-13.25714286
1998;3;17;96;1.257142857;-17.17857143
1998;3;18;82;3.917857143;-13.76071429
1998;3;19;87;0.4;-3.739285714
1998;3;20;100;-0.457142857;-4.678571429
1998;3;21;61;-2.486206897;-6.996428571
1998;3;22;97;-3.272413793;-6.24137931
1998;3;23;92;-0.875862069;-9.231034483
1998;3;24;65;1.634482759;-8.065517241
1998;3;25;96;5.5;-11.99655172
1998;3;26;90;8.227586207;-0.131034483
1998;3;27;79;14.96785714;2.827586207
1998;3;28;92;14.46071429;4.510714286
1998;3;29;90;11.78928571;4.010714286
1998;3;30;76;18.92592593;1.625
1998;3;31;75;13.07931034;3.268965517
1998;4;1;82;6.506666667;1.86
1998;4;2;80;4.444444444;1.735555556
1998;4;3;80;4.477777778;0.262222222
1998;4;4;85;3.957777778;-0.686666667
1998;4;5;72;7.508888889;0.446666667
1998;4;6;74;12.10222222;1.462222222
1998;4;7;79;13.44444444;0.471111111
1998;4;8;74;13.76222222;-1.575555556
1998;4;9;79;9.282222222;-0.704444444
1998;4;10;80;10.45777778;-1.437777778
1998;4;11;72;11.88;-2.733333333
1998;4;12;82;16.13555556;-2.313333333
1998;4;13;82;17.89777778;-1.364444444
1998;4;14;74;18.43111111;0.984444444
1998;4;15;75;18.62222222;1.782222222
1998;4;16;70;20.80666667;2.122222222
1998;4;17;81;17.85333333;9.162222222
1998;4;18;70;13.57777778;4.213333333
1998;4;19;89;14.68444444;3.702222222
1998;4;20;79;11.81111111;4.968888889
1998;4;21;75;16.22;0.777777778
1998;4;22;75;19.88444444;0.766666667
1998;4;23;86;20.88666667;2.713333333
1998;4;24;81;15.28;3.753333333
1998;4;25;91;7.066666667;1.744444444
1998;4;26;70;9.355555556;-4.508888889
1998;4;27;72;9.124444444;-2.522222222
1998;4;28;77;16.55333333;2.111111111
1998;4;29;87;20.60888889;3.404444444
1998;4;30;76;23.53111111;5.337777778
1998;5;1;95;26.77272727;6.786363636
1998;5;2;73;17.34090909;9.759090909
1998;5;3;93;16.64545455;9.670454545
1998;5;4;79;20.46363636;10.56363636
1998;5;5;89;24.64545455;14.34090909
1998;5;6;70;20.69772727;13.90227273
1998;5;7;85;23.4;11.79545455
1998;5;8;74;21.95227273;10.89090909
1998;5;9;65;17.05909091;12.02727273
1998;5;10;66;19.62727273;10.32272727
1998;5;11;80;23.42272727;9.963636364
1998;5;12;84;22.74318182;8.465909091
1998;5;13;61;23.98409091;5.804545455
1998;5;14;91;27.1;7.361363636
1998;5;15;80;28.96363636;11.92272727
1998;5;16;72;30.11818182;12.05227273
1998;5;17;91;27.75454545;15.17045455
1998;5;18;85;24.99318182;12.74772727
1998;5;19;85;23.36818182;7.234090909
1998;5;20;84;26.69318182;8.952272727
1998;5;21;86;16.43409091;8.825
1998;5;22;75;18.31363636;7.318181818
1998;5;23;84;20.40681818;6.375
1998;5;24;74;25.74090909;6.297727273
1998;5;25;68;27.03863636;9.452272727
1998;5;26;79;20.26363636;10.32727273
1998;5;27;91;22.13181818;2.356818182
1998;5;28;81;28.82954545;10.97727273
1998;5;29;82;25.99090909;16.48409091
1998;5;30;89;19.74545455;11.38863636
1998;5;31;63;23.97272727;8.818181818
1998;6;1;62;15.35111111;8.504444444
1998;6;2;74;22.31555556;7.371111111
1998;6;3;69;14.82222222;7.562222222
1998;6;4;88;15.82888889;5.324444444
1998;6;5;73;16.66444444;6.655555556
1998;6;6;66;15.88666667;9.3
1998;6;7;73;15.12222222;9.657777778
1998;6;8;93;20.06444444;9.586666667
1998;6;9;59;26.12888889;6.895555556
1998;6;10;96;28.32;10.76
1998;6;11;93;27.45333333;12.86888889
1998;6;12;79;19.74222222;12.8
1998;6;13;89;21.11111111;15.18888889
1998;6;14;80;22.11777778;16.10888889
1998;6;15;64;25.98888889;15.93111111
1998;6;16;68;21.25555556;16.90666667
1998;6;17;87;23.88;16.21555556
1998;6;18;84;23.57333333;16.3
1998;6;19;86;26.84666667;16.20888889
1998;6;20;83;29.44;16.90888889
1998;6;21;71;30.84666667;16.59777778
1998;6;22;97;30.61111111;19.41333333
1998;6;23;81;28.67111111;19.18222222
1998;6;24;88;28.61777778;17.50666667
1998;6;25;89;26.75333333;17.74888889
1998;6;26;71;24.22272727;17.72272727
1998;6;27;88;24.51590909;15.12727273
1998;6;28;69;24.06136364;12.70454545
1998;6;29;77;26.11136364;13.34090909
1998;6;30;70;24.20666667;16.3
1998;7;1;62;18.59772727;13.19333333
1998;7;2;71;26.51555556;12.54666667
1998;7;3;90;27.46222222;13.83333333
1998;7;4;77;20.36222222;14.90222222
1998;7;5;80;24.50222222;12.16444444
1998;7;6;68;25.08;10.70888889
1998;7;7;69;24.69777778;13.18444444
1998;7;8;66;23.02888889;14.06222222
1998;7;9;76;25.45777778;15.94888889
1998;7;10;82;21.73333333;14.49555556
1998;7;11;72;22.97777778;14.23555556
1998;7;12;88;25.36;12.88666667
1998;7;13;72;24.58444444;15.49555556
1998;7;14;72;30.20222222;17.1
1998;7;15;84;31.42222222;19.51555556
1998;7;16;70;31.59111111;19.29111111
1998;7;17;94;27.74;18.42
1998;7;18;82;26.04;15.40666667
1998;7;19;71;27.59777778;13.83333333
1998;7;20;81;28.6;17.56222222
1998;7;21;101;29.85777778;13.42
1998;7;22;62;27.97555556;21.44444444
1998;7;23;70;24.94888889;16.12222222
1998;7;24;69;20.84666667;13.50222222
1998;7;25;79;23.69555556;9.255555556
1998;7;26;59;24.66;12.00666667
1998;7;27;90;26.66888889;12.01333333
1998;7;28;72;26.42888889;16.88
1998;7;29;75;24.20444444;16.20666667
1998;7;30;71;22.98;13.28
1998;7;31;80;23.3;11.32444444
1998;8;1;73;25.496875;9.665625
1998;8;2;90;26.903125;12.759375
1998;8;3;79;27.265625;15.28387097
1998;8;4;75;27.190625;12.878125
1998;8;5;78;29.346875;13.63125
1998;8;6;103;28.7625;14.5625
1998;8;7;77;25.965625;18.13125
1998;8;8;90;29.4;16.725
1998;8;9;89;30.759375;17.78125
1998;8;10;86;28.040625;20.41875
1998;8;11;71;25.953125;18.75
1998;8;12;59;22.315625;12.540625
1998;8;13;77;23.21875;7.9375
1998;8;14;89;26.171875;9.059375
1998;8;15;75;27.559375;16.29375
1998;8;16;76;24.3375;15.1
1998;8;17;88;27.1875;13.259375
1998;8;18;72;19.453125;12.503125
1998;8;19;62;21.13;7.009375
1998;8;20;64;22.1875;7.5625
1998;8;21;76;24.434375;14.084375
1998;8;22;75;23.3375;11.775
1998;8;23;76;23.30625;9.73125
1998;8;24;78;25.846875;17.3375
1998;8;25;75;23.2875;15.09375
1998;8;26;71;25.58125;16.053125
1998;8;27;71;27.6;14.178125
1998;8;28;77;27.221875;12.3625
1998;8;29;83;20.659375;16.7875
1998;8;30;77;22.703125;14.2125
1998;8;31;69;21.70625;11.465625
1998;9;1;79;22.359375;9.89375
1998;9;2;68;22.6125;11.625
1998;9;3;61;20.7875;11.275
1998;9;4;57;20.76875;10.44375
1998;9;5;80;22.125;11.41875
1998;9;6;81;26.28064516;14.515625
1998;9;7;73;22.7483871;11.07096774
1998;9;8;66;16.31290323;10.70967742
1998;9;9;66;19.075;10.4375
1998;9;10;61;19.9375;9.8
1998;9;11;75;22.8125;7.06875
1998;9;12;72;20.734375;12.671875
1998;9;13;67;20.7375;6.671875
1998;9;14;75;21.4875;5.96875
1998;9;15;69;22.1875;13.790625
1998;9;16;73;19.696875;8.775
1998;9;17;82;21.728125;7.125
1998;9;18;67;20.78709677;3.984375
1998;9;19;79;25.890625;11.984375
1998;9;20;81;20.153125;12.409375
1998;9;21;89;27.4;13.259375
1998;9;22;71;15.2875;9.446875
1998;9;23;69;14;2.371875
1998;9;24;81;16.00625;0.815625
1998;9;25;64;21.609375;10.090625
1998;9;26;73;22.90625;9.4125
1998;9;27;76;25.57;16.00967742
1998;9;28;85;17.02666667;10.17
1998;9;29;78;18.27741935;2.703225806
1998;9;30;83;17.85483871;11.67419355
1998;10;1;82;12.84333333;6.646666667
1998;10;2;73;11.53666667;3.333333333
1998;10;3;88;13.01333333;3.326666667
1998;10;4;72;13.68;0.416666667
1998;10;5;68;13.21;0.006666667
1998;10;6;75;12.15666667;-2.84
1998;10;7;75;15.23666667;1.966666667
1998;10;8;77;15.02333333;9.79
1998;10;9;85;15.05666667;5.6
1998;10;10;93;13.49333333;10.11666667
1998;10;11;76;15.21666667;9.87
1998;10;12;79;14.07666667;6.673333333
1998;10;13;84;17.98;3.763333333
1998;10;14;60;14.07666667;9.706666667
1998;10;15;70;10.90333333;7.643333333
1998;10;16;66;13.51333333;4.833333333
1998;10;17;64;17.07333333;2.313333333
1998;10;18;86;23.71333333;10.64333333
1998;10;19;85;15.77;10
1998;10;20;73;11.29333333;4.95
1998;10;21;79;8.74;1.586666667
1998;10;22;81;10.10333333;2.146666667
1998;10;23;75;15.02666667;2.546666667
1998;10;24;74;19.04333333;7.123333333
1998;10;25;77;11.35666667;2.703333333
1998;10;26;74;9.22;-2.81
1998;10;27;72;14.59;-1.166666667
1998;10;28;73;12.89666667;6.593333333
1998;10;29;75;11.07;2.523333333
1998;10;30;89;10.03793103;1.693333333
1998;10;31;92;9.793333333;4.173333333
1998;11;1;70;9.916666667;3.9
1998;11;2;89;6.06;3.38
1998;11;3;63;4.35;1.756666667
1998;11;4;86;2.743333333;0.32
1998;11;5;78;4.510344828;-0.45862069
1998;11;6;74;5;0.744827586
1998;11;7;72;5.489655172;1.089655172
1998;11;8;75;4.503571429;0.779310345
1998;11;9;92;4.796428571;-0.389655172
1998;11;10;92;8.974074074;-2.263333333
1998;11;11;86;11.15333333;5.05
1998;11;12;86;7.756666667;1.853333333
1998;11;13;87;2.326666667;-3.486666667
1998;11;14;78;6.98;-3.156666667
1998;11;15;82;7.13;-0.086666667
1998;11;16;78;1.57;-5.203333333
1998;11;17;79;-0.24;-6.126666667
1998;11;18;72;1.706666667;-8.73
1998;11;19;77;6.396666667;-2.346666667
1998;11;20;82;7.133333333;1.62
1998;11;21;77;3.883333333;-0.5
1998;11;22;83;6.036666667;-4.34
1998;11;23;83;13.65;2.736666667
1998;11;24;82;7.61;2.92
1998;11;25;81;3.85;-1.373333333
1998;11;26;96;4.986666667;-0.203333333
1998;11;27;76;4.8;1.44
1998;11;28;86;4.94;1.213333333
1998;11;29;84;5.516666667;-1.3
1998;11;30;72;13.71333333;0.616666667
1998;12;1;78;9.288636364;2.4
1998;12;2;99;9.731818182;1.413636364
1998;12;3;89;5.276744186;-0.409090909
1998;12;4;89;9.470454545;-0.690909091
1998;12;5;88;2.302272727;-3.572727273
1998;12;6;100;10.63863636;-0.738636364
1998;12;7;83;10.06363636;-1.438636364
1998;12;8;79;-0.797727273;-6.861363636
1998;12;9;90;3.552272727;-4.981818182
1998;12;10;78;3.986363636;-3.888636364
1998;12;11;70;3.015909091;-2.797727273
1998;12;12;87;5.765909091;-4.679545455
1998;12;13;83;4.340909091;-1.306818182
1998;12;14;80;1.459090909;-5.477272727
1998;12;15;103;7.875;-2.572727273
1998;12;16;81;4.163636364;-1.243181818
1998;12;17;90;-0.577272727;-3.981818182
1998;12;18;104;-4.063636364;-9.570454545
1998;12;19;82;1.784090909;-9.675
1998;12;20;102;-1.688636364;-8.479545455
1998;12;21;72;5.613636364;-8.043181818
1998;12;22;86;1.065909091;-12.24545455
1998;12;23;72;-6.615909091;-17.45681818
1998;12;24;77;-3.438636364;-10.16590909
1998;12;25;71;-2.8025;-10.44651163
1998;12;26;95;-0.161363636;-8.343181818
1998;12;27;98;1.531818182;-13.00681818
1998;12;28;90;3.609090909;-4.686363636
1998;12;29;67;0.925;-10.625
1998;12;30;80;-9.154545455;-20.06363636
1998;12;31;77;-16.97727273;-26.75909091
1999;1;1;71;-17.41363636;-24.31590909
1999;1;2;87;-11.18409091;-25.84090909
1999;1;3;100;-0.763636364;-17.43636364
1999;1;4;108;-4.493181818;-10.70909091
1999;1;5;82;-9.968181818;-21.59772727
1999;1;6;102;-5.393181818;-17.12727273
1999;1;7;80;-10.77272727;-19.27727273
1999;1;8;118;-7.075;-22.33863636
1999;1;9;103;-7.459090909;-11.35909091
1999;1;10;98;-10.025;-20.12954545
1999;1;11;80;-10.82954545;-23.33863636
1999;1;12;99;-12.525;-25.59318182
1999;1;13;91;-15.075;-25.05454545
1999;1;14;80;-11.74545455;-31.16818182
1999;1;15;107;-6.754545455;-19.3
1999;1;16;98;2.579545455;-14.39545455
1999;1;17;84;3.690909091;-5.025
1999;1;18;95;4.679545455;-5.6
1999;1;19;95;2.068181818;-0.297727273
1999;1;20;104;-0.176744186;-5.586046512
1999;1;21;87;-2.975;-7.131818182
1999;1;22;83;1.413636364;-11.25
1999;1;23;87;8.665909091;-3.945454545
1999;1;24;99;8.425;0.570454545
1999;1;25;115;-3.802272727;-8.690909091
1999;1;26;89;-1.427272727;-13.89318182
1999;1;27;99;-2.965909091;-9.456818182
1999;1;28;94;-10.55681818;-14.95
1999;1;29;84;-9.35;-17.56136364
1999;1;30;101;-7.931818182;-19.77727273
1999;1;31;101;-7.375;-21.59772727
1999;2;1;99;-0.038636364;-14.80681818
1999;2;2;94;4.838636364;-10.58636364
1999;2;3;110;5.965909091;0.529545455
1999;2;4;114;5.375;-2.381818182
1999;2;5;110;-2.736363636;-9.1
1999;2;6;115;-5.368181818;-12.19772727
1999;2;7;115;-3.513636364;-14.31363636
1999;2;8;117;-5.388636364;-19.45227273
1999;2;9;111;2.938636364;-15.96136364
1999;2;10;134;1.136363636;-5.427272727
1999;2;11;121;2.177272727;-11.50909091
1999;2;12;114;9.302272727;-4.859090909
1999;2;13;119;-0.597727273;-8.006818182
1999;2;14;109;-7.920454545;-16.57727273
1999;2;15;118;-2.079545455;-16.40681818
1999;2;16;107;0.175;-11.76818182
1999;2;17;119;1.913636364;-5.297727273
1999;2;18;108;2.640909091;-2.159090909
1999;2;19;101;-0.304545455;-7.347727273
1999;2;20;113;-1.009090909;-9.875
1999;2;21;125;-5.834090909;-13.19318182
1999;2;22;117;-11.52272727;-20.91363636
1999;2;23;107;-8.268181818;-20.52954545
1999;2;24;110;-3.204545455;-18.76590909
1999;2;25;105;-1.765909091;-13.73863636
1999;2;26;121;4.288636364;-8.159090909
1999;2;27;108;4.477272727;-7.106818182
1999;2;28;112;4.786363636;-6.988636364
1999;3;1;109;2.472727273;-0.284090909
1999;3;2;105;-1.040909091;-4.043181818
1999;3;3;107;4.545454545;-7.822727273
1999;3;4;103;7.779545455;-4.609090909
1999;3;5;105;-6.365909091;-12.62045455
1999;3;6;94;-11.07272727;-15.61818182
1999;3;7;88;-7.6;-16.16818182
1999;3;8;117;-4.662790698;-17.47674419
1999;3;9;105;-2.911627907;-16.24418605
1999;3;10;94;-2.560465116;-15.1372093
1999;3;11;99;-4.853488372;-9.390697674
1999;3;12;103;-2.793023256;-8.086046512
1999;3;13;99;-0.669767442;-6.886046512
1999;3;14;88;0.81627907;-8.539534884
1999;3;15;83;1.986046512;-8.474418605
1999;3;16;87;4.302325581;-6.958139535
1999;3;17;93;7.625581395;0.474418605
1999;3;18;85;6.28372093;-0.681395349
1999;3;19;93;2.474418605;-1.444186047
1999;3;20;88;1.806976744;-4.269047619
1999;3;21;76;5.811627907;-6.074418605
1999;3;22;105;6.965116279;-0.311627907
1999;3;23;79;3.756818182;-1.609302326
1999;3;24;85;8.318181818;-3.152272727
1999;3;25;98;0.418181818;-5.961363636
1999;3;26;96;4.815909091;-2.65
1999;3;27;86;10.70227273;-4.502272727
1999;3;28;82;13.77954545;-3.320454545
1999;3;29;83;11.6;0.925
1999;3;30;77;9.890909091;1.022727273
1999;3;31;81;9.472093023;0.172093023
1999;4;1;90;6.711363636;-1.388636364
1999;4;2;99;9.290909091;0.840909091
1999;4;3;91;7.770454545;1.261363636
1999;4;4;78;4.922727273;-2.195454545
1999;4;5;86;10.67954545;-3.836363636
1999;4;6;77;16.58863636;-2.584090909
1999;4;7;87;10.40454545;5.311363636
1999;4;8;85;11.63181818;3.247727273
1999;4;9;89;8.327272727;1.402272727
1999;4;10;84;5.775;-1.622727273
1999;4;11;74;8.509090909;-4.472727273
1999;4;12;75;9.793181818;-2.709090909
1999;4;13;99;9.05;-0.636363636
1999;4;14;95;7.629545455;1.497727273
1999;4;15;71;9.759090909;0.056818182
1999;4;16;86;13.51136364;-1.331818182
1999;4;17;77;11.08636364;4.284090909
1999;4;18;83;14.66363636;3.488636364
1999;4;19;85;14.31363636;0.675
1999;4;20;89;14.07954545;2.784090909
1999;4;21;76;14.91136364;2.286363636
1999;4;22;83;16.63863636;1.806818182
1999;4;23;82;8.856818182;-0.843181818
1999;4;24;87;10.92727273;-2.609090909
1999;4;25;86;15.00681818;-2.331818182
1999;4;26;78;11.82272727;4.763636364
1999;4;27;78;12.58181818;1.813636364
1999;4;28;72;17.09534884;-0.443181818
1999;4;29;68;18.93409091;0.793181818
1999;4;30;76;20.47045455;2.454545455
1999;5;1;91;23.93409091;2.634090909
1999;5;2;87;26.29545455;4.309090909
1999;5;3;84;27.29772727;6.995454545
1999;5;4;96;27.85681818;7.972727273
1999;5;5;91;26.25681818;11.54318182
1999;5;6;94;26.63636364;12.36590909
1999;5;7;91;25.25454545;14.97272727
1999;5;8;86;23.96590909;14.34545455
1999;5;9;69;19.12727273;9.536363636
1999;5;10;67;13.225;5.502272727
1999;5;11;95;15.99772727;0.763636364
1999;5;12;94;14.32954545;1.263636364
1999;5;13;79;15.14318182;1.852272727
1999;5;14;91;21.54186047;1.238636364
1999;5;15;90;24.64318182;3.731818182
1999;5;16;79;26.02272727;6.925
1999;5;17;102;26.32954545;9.568181818
1999;5;18;76;28.04545455;12.49318182
1999;5;19;59;20.3;13.47727273
1999;5;20;68;18.04545455;6.275
1999;5;21;75;21.39318182;4.702272727
1999;5;22;70;24.05;9.995454545
1999;5;23;70;23.45227273;10.56818182
1999;5;24;85;19.77272727;12.74545455
1999;5;25;74;16.31590909;10.17954545
1999;5;26;79;15.5744186;8.320454545
1999;5;27;59;16.05454545;7.815909091
1999;5;28;78;22.99772727;4.05
1999;5;29;64;27.69090909;9.870454545
1999;5;30;81;31.10681818;13.87272727
1999;5;31;84;32.09545455;16.13181818
1999;6;1;91;25.17045455;18.48863636
1999;6;2;69;22.86818182;16.15681818
1999;6;3;66;23.55454545;13.59772727
1999;6;4;101;23.18139535;10.89318182
1999;6;5;69;25.05581395;9.930232558
1999;6;6;83;26.90697674;14.3
1999;6;7;90;32.46136364;20.81818182
1999;6;8;87;27.59318182;18.22045455
1999;6;9;86;18.63181818;14.40454545
1999;6;10;79;25.39069767;15.08604651
1999;6;11;62;28.93488372;14.30454545
1999;6;12;84;31.01162791;15.86046512
1999;6;13;73;31.03255814;14.90465116
1999;6;14;78;28.68863636;17.39545455
1999;6;15;76;17.10909091;9.840909091
1999;6;16;68;19.45454545;4.588636364
1999;6;17;74;21.65681818;9.709090909
1999;6;18;80;22.10681818;10.85454545
1999;6;19;70;24.75227273;7.863636364
1999;6;20;76;27.26744186;11.825
1999;6;21;84;28.02093023;11.13953488
1999;6;22;76;30.44883721;14.39302326
1999;6;23;76;29.99761905;14.88333333
1999;6;24;89;31.50930233;14.96744186
1999;6;25;87;23.72790698;17.27906977
1999;6;26;76;30.61627907;16.44883721
1999;6;27;94;32.42325581;15.68837209
1999;6;28;72;25.52045455;20.26136364
1999;6;29;78;27.55;18.17045455
1999;6;30;70;24.26590909;11.87045455
1999;7;1;97;28.85454545;13.68666667
1999;7;2;79;27.24772727;19.83863636
1999;7;3;84;27.08181818;14.97272727
1999;7;4;87;29.76590909;20.16
1999;7;5;72;30.41111111;20.14666667
1999;7;6;74;28.32666667;18.39777778
1999;7;7;70;24.59545455;16.35555556
1999;7;8;80;21.43111111;12.35111111
1999;7;9;61;22.62444444;11.64222222
1999;7;10;56;18.41333333;13.39777778
1999;7;11;69;23.20227273;11.66818182
1999;7;12;65;26.49777778;12.47272727
1999;7;13;79;26.30454545;13.97272727
1999;7;14;68;28.48409091;13.00227273
1999;7;15;73;29.17333333;16.82444444
1999;7;16;61;31.18666667;18.16444444
1999;7;17;87;32.21777778;20.86956522
1999;7;18;75;28.50465116;18.9744186
1999;7;19;59;23.37906977;15.57954545
1999;7;20;74;24.16585366;10.9744186
1999;7;21;85;27.60487805;11.26666667
1999;7;22;87;29.57857143;14.07619048
1999;7;23;85;29.75365854;16.57317073
1999;7;24;82;25.46829268;19.21904762
1999;7;25;69;25.06666667;17.72790698
1999;7;26;72;25.76511628;17.10465116
1999;7;27;88;29.8372093;16.8372093
1999;7;28;79;28.72325581;15.59534884
1999;7;29;74;28.45;17.19069767
1999;7;30;95;30.84186047;17.76046512
1999;7;31;86;31.56585366;18.66511628
1999;8;1;92;27.90714286;20.21463415
1999;8;2;81;22.05609756;12.6047619
1999;8;3;72;24.70243902;12.31190476
1999;8;4;74;22.95;14.99268293
1999;8;5;77;24.22439024;14.3675
1999;8;6;68;20.80952381;10.91463415
1999;8;7;71;22.7525;10.62195122
1999;8;8;77;18.90487805;13.12619048
1999;8;9;78;18.9627907;9.639534884
1999;8;10;88;21.85121951;7.1
1999;8;11;64;24.24883721;10.72619048
1999;8;12;88;26.67954545;15.41860465
1999;8;13;82;25.39318182;13.34090909
1999;8;14;65;21.51627907;16.24651163
1999;8;15;75;24.06511628;10.625
1999;8;16;73;25.47727273;9.938636364
1999;8;17;62;27.19318182;15.22954545
1999;8;18;80;24.31818182;16.27045455
1999;8;19;64;25.33414634;11.16097561
1999;8;20;79;27.01162791;11.78
1999;8;21;87;22.98571429;14.64761905
1999;8;22;58;25.3547619;12.5
1999;8;23;73;28.60444444;13.02954545
1999;8;24;70;29.66;13.3
1999;8;25;79;29.28636364;14.78409091
1999;8;26;67;29.76744186;16.63409091
1999;8;27;82;28.41162791;17.5744186
1999;8;28;94;30.14666667;17.99111111
1999;8;29;69;21.05;12.6
1999;8;30;69;21.62222222;8.535555556
1999;8;31;75;25.63863636;5.717777778
1999;9;1;96;29.13555556;7.597727273
1999;9;2;74;31.01136364;11.54883721
1999;9;3;72;31.65555556;12.23555556
1999;9;4;88;32.69090909;13.11590909
1999;9;5;91;30.69772727;17.55555556
1999;9;6;87;26.77333333;18.97111111
1999;9;7;82;25.54666667;19.52444444
1999;9;8;65;25.25333333;19.49772727
1999;9;9;68;28.04222222;17.59555556
1999;9;10;71;21.21818182;17.07555556
1999;9;11;81;22.81333333;12.13863636
1999;9;12;56;23.44222222;9.617777778
1999;9;13;65;26.98;10.18222222
1999;9;14;69;19.29111111;16.07777778
1999;9;15;70;21.95333333;12.63333333
1999;9;16;73;16.86888889;10.59333333
1999;9;17;67;14.73333333;10.20222222
1999;9;18;72;19.80681818;6.904444444
1999;9;19;85;22.71111111;5.656818182
1999;9;20;74;23.44888889;10.54222222
1999;9;21;72;12.62444444;7.624444444
1999;9;22;80;9.911111111;7.222222222
1999;9;23;63;19.5;3.995454545
1999;9;24;68;19.43409091;9.586363636
1999;9;25;75;16.51136364;7.245454545
1999;9;26;77;18.89302326;2.697674419
1999;9;27;74;22.32954545;5.556818182
1999;9;28;85;25.01136364;10.80227273
1999;9;29;78;23.75348837;14.22272727
1999;9;30;65;17.38484848;9.730232558
1999;10;1;78;17.76363636;5.812121212
1999;10;2;76;15.52325581;3.944186047
1999;10;3;67;12.54418605;6.816666667
1999;10;4;83;6.788636364;1.452272727
1999;10;5;81;10.43488372;-0.672093023
1999;10;6;81;8.7;-0.376744186
1999;10;7;88;8.862790698;-1.169767442
1999;10;8;77;14.34545455;-1.402272727
1999;10;9;71;17.93809524;7.736363636
